Time [s], Analyzer Name, Decoded Protocol Result
1.176982500000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.177152500000000,SMBus,Word 0x1800 ACK
1.177491333333333,SMBus,PEC 0x32 OK
1.179372250000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.179522416666667,SMBus,Command BatteryStatus 0x16
1.179730083333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.179855916666667,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
1.180213083333333,SMBus,PEC 0xD3 OK
1.181634250000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.181784333333333,SMBus,Command ChargingCurrent 0x14
1.181992000000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.182192833333333,SMBus,Word 0x0000 ACK
1.182475083333333,SMBus,PEC 0xF2 OK
1.184215666666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.184365833333333,SMBus,Command ChargingVoltage 0x15
1.184573500000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.184775750000000,SMBus,Word 0x3831 ACK
1.185107916666667,SMBus,PEC 0x22 OK
1.186452083333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.186602250000000,SMBus,Command Temperature 0x08
1.186809916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.186936500000000,SMBus,Word 0x920B ACK
1.187280166666667,SMBus,PEC 0x87 OK
1.189199666666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.189349833333333,SMBus,Command <error> 0x3B
1.189557500000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.189684000000000,SMBus,Word 0x920B ACK
1.190116583333333,SMBus,PEC 0x14 OK
1.191512750000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.191662916666667,SMBus,Command Voltage 0x09
1.191870583333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.191996833333333,SMBus,Word 0xD818 NACK
1.192330666666667,SMBus,Bad PEC 0x2A should be 0x31
1.194081416666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.194231583333333,SMBus,Command RemainingCapacity 0x0F
1.194439250000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.194632833333333,SMBus,Word 0x0B14 ACK
1.194922250000000,SMBus,PEC 0xE4 OK
1.196343333333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.196493500000000,SMBus,Command FullChargeCapacity 0x10
1.196701166666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.196896166666667,SMBus,Word 0x0E14 ACK
1.197248250000000,SMBus,PEC 0x10 OK
1.199039833333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.199190000000000,SMBus,Command Current 0x0A
1.199397666666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.199584666666667,SMBus,Word 0x0000 ACK
1.199918583333333,SMBus,PEC 0x51 OK
1.201263416666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.201413583333333,SMBus,Command RunTimeToEmpty 0x11
1.201621250000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.201747083333333,SMBus,Word 0xFFFF ACK
1.202104250000000,SMBus,PEC 0x98 OK
1.203857666666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.204007833333333,SMBus,Command AverageCurrent 0x0B
1.204215500000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.204402750000000,SMBus,Word 0x0000 ACK
1.204736666666667,SMBus,PEC 0x47 OK
1.206119666666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.206269750000000,SMBus,Command AverageTimeToFull 0x13
1.206515833333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.206642000000000,SMBus,Word 0xFFFF ACK
1.206998833333333,SMBus,PEC 0xB4 OK
1.209148333333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.209298500000000,SMBus,Command AverageTimeToEmpty 0x12
1.209506166666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.209632833333333,SMBus,Word 0xFFFF ACK
1.209989250000000,SMBus,PEC 0xA2 OK
1.211372000000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.211522166666667,SMBus,Command CycleCount 0x17
1.211729833333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.211855666666667,SMBus,Word 0xF100 ACK
1.212212833333333,SMBus,PEC 0xC9 OK
1.213991750000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.214141916666667,SMBus,Command MaxError 0x0C
1.214349583333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.214536833333333,SMBus,Word 0x0800 ACK
1.214819833333333,SMBus,PEC 0x8D OK
1.216228166666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.216378333333333,SMBus,Command MaxError 0x0C
1.216586000000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.216776666666667,SMBus,Word 0x6400 ACK
1.217069000000000,SMBus,Bad PEC 0x92 should be 0x84
1.218502916666667,SMBus,Write address 0x0B ACK Protocol=Block write
1.218653083333333,SMBus,Command ManufacturerData 0x23
1.218860750000000,SMBus,Read address 0x0B ACK Protocol=Block write
1.219071083333333,SMBus,Byte count 0x0C
1.219247250000000,SMBus,Byte 0x42 ACK
1.219426166666667,SMBus,Byte 0x0A ACK
1.219605083333333,SMBus,Byte 0x05 ACK
1.219784000000000,SMBus,Byte 0x12 ACK
1.219906083333333,SMBus,Byte 0x86 ACK
1.220141833333333,SMBus,Byte 0x0F ACK
1.220263916666667,SMBus,Byte 0x86 ACK
1.220499583333333,SMBus,Byte 0x0F ACK
1.220621750000000,SMBus,Byte 0x86 ACK
1.220857416666667,SMBus,Byte 0x0F ACK
1.220979583333333,SMBus,Byte 0x86 ACK
1.221215250000000,SMBus,Byte 0x0F ACK
1.221391250000000,SMBus,PEC 0x1B OK
1.222771250000000,SMBus,Write address 0x0B ACK
1.222921416666667,SMBus,Bad PEC 0x30 should be 0x62
1.223129083333333,SMBus,Read address 0x05 NACK
1.223242166666667,SMBus,Byte 0x05 ACK
1.223448583333333,SMBus,Byte 0x04 NACK
1.223624500000000,SMBus,Byte 0x75 NACK
1.223803416666667,SMBus,Byte 0x0D ACK
1.223985333333333,SMBus,Byte 0x60 NACK
1.224161250000000,SMBus,Byte 0x04 NACK
1.224340166666667,SMBus,Byte 0x0A NACK
1.224519083333333,SMBus,Byte 0x00 ACK
1.224701000000000,SMBus,Byte 0x00 ACK
1.224879916666667,SMBus,Byte 0x00 ACK
1.225046000000000,SMBus,Byte 0x00 ACK
1.225224916666667,SMBus,Bad PEC 0x16 should be 0x97
4.423052500000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.423221833333334,SMBus,Command ManufacturerAccess 0x00
4.423429500000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.423599583333333,SMBus,Word 0x1800 ACK
4.423938333333333,SMBus,PEC 0x32 OK
