Time [s], Analyzer Name, Decoded Protocol Result
4.148956500000000,SMBus,PEC 0xE4 OK
4.150824916666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.150975083333333,SMBus,Command Temperature 0x08
4.151348916666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.151617000000000,SMBus,Word 0x870B ACK
4.151959750000000,SMBus,PEC 0x91 OK
4.154173166666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.154323333333333,SMBus,Command <error> 0x3B
4.154684333333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.154951583333333,SMBus,Word 0x890B ACK
4.155295166666667,SMBus,PEC 0xD4 OK
4.157176416666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.157326583333333,SMBus,Command Voltage 0x09
4.157700333333334,SMBus,Read address 0x0B ACK Protocol=Read word
4.157967666666667,SMBus,Word 0x8C1D ACK
4.158345666666666,SMBus,PEC 0x72 OK
4.160249916666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.160406416666667,SMBus,Command RemainingCapacity 0x0F
4.160754666666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.161029416666667,SMBus,Word 0x0000 ACK
4.161345333333333,SMBus,Bad PEC 0x0F should be 0x1F
4.163578916666666,SMBus,Write address 0x0B ACK Protocol=Read word
4.163729083333333,SMBus,Command FullChargeCapacity 0x10
4.164090166666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.164358500000000,SMBus,Word 0x0000 ACK
4.164701000000000,SMBus,PEC 0xAA OK
4.166646083333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.166796250000000,SMBus,Command Current 0x0A
4.167157250000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.167432000000000,SMBus,Word 0x0000 ACK
4.167802666666667,SMBus,PEC 0x51 OK
4.169713166666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.169863333333334,SMBus,Command RunTimeToEmpty 0x11
4.170211583333334,SMBus,Read address 0x0B ACK Protocol=Read word
4.170479000000000,SMBus,Word 0xFFFF ACK
4.170835166666667,SMBus,PEC 0x98 OK
4.172997500000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.173147666666667,SMBus,Command AverageCurrent 0x0B
4.173508666666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.173777083333333,SMBus,Word 0x0000 ACK
4.174141500000000,SMBus,PEC 0x47 OK
4.176090166666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.176240333333333,SMBus,Command AverageTimeToFull 0x13
4.176601333333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.176869166666667,SMBus,Word 0xFFFF ACK
4.177212166666667,SMBus,PEC 0xB4 OK
4.179118916666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.179269083333334,SMBus,Command AverageTimeToEmpty 0x12
4.179642916666666,SMBus,Read address 0x0B ACK Protocol=Read word
4.179911333333333,SMBus,Word 0xFFFF ACK
4.180253750000000,SMBus,PEC 0xA2 OK
4.182134916666667,SMBus,Write address 0x0B ACK Protocol=Read word
4.182285083333333,SMBus,Command CycleCount 0x17
4.182658833333333,SMBus,Read address 0x0B ACK Protocol=Read word
4.182933666666667,SMBus,Word 0x1405 ACK
4.183282500000000,SMBus,PEC 0xD0 OK
4.185087000000000,SMBus,Write address 0x0B ACK Protocol=Read word
