Time [s], Analyzer Name, Decoded Protocol Result
6.515263166666666,SMBus,Write address 0x0B ACK Protocol=Read word
6.515413250000000,SMBus,Command RelativeStateOfCharge 0x0D
6.515620916666666,SMBus,Read address 0x0B ACK Protocol=Read word
6.515810833333333,SMBus,Word 0x6300 ACK
6.516091166666667,SMBus,PEC 0xF9 OK
6.517665583333334,SMBus,Write address 0x0B ACK Protocol=Block write
6.517815750000000,SMBus,Command ManufacturerData 0x23
6.518023416666667,SMBus,Read address 0x0B ACK Protocol=Block write
6.518233250000000,SMBus,Byte count 0x0C
6.518409333333333,SMBus,Byte 0x42 ACK
6.518588250000000,SMBus,Byte 0x0A ACK
6.518767166666667,SMBus,Byte 0x05 ACK
6.518946166666667,SMBus,Byte 0x12 ACK
6.519068666666667,SMBus,Byte 0x86 ACK
6.519304000000000,SMBus,Byte 0x0F ACK
6.519426500000000,SMBus,Byte 0x86 ACK
6.519661916666666,SMBus,Byte 0x0F ACK
6.519784250000000,SMBus,Byte 0x86 ACK
6.520019833333333,SMBus,Byte 0x0F ACK
6.520142083333333,SMBus,Byte 0x86 ACK
6.520377666666667,SMBus,Byte 0x0F ACK
6.520553833333333,SMBus,PEC 0x1B OK
6.522093500000000,SMBus,Write address 0x0B ACK Protocol=Block write
6.522262750000000,SMBus,Command <error> 0x30
6.522470416666667,SMBus,Read address 0x0B ACK Protocol=Block write
6.522682000000000,SMBus,Byte count 0x0A
6.522857083333333,SMBus,Byte 0x09 ACK
6.522979000000000,SMBus,Byte 0xEB ACK
6.523214083333333,SMBus,Byte 0x1A ACK
6.523336833333333,SMBus,Byte 0xC1 ACK
6.523571916666667,SMBus,Byte 0x09 ACK
6.523750833333334,SMBus,Byte 0x15 ACK
6.523929750000000,SMBus,Byte 0x00 ACK
6.524108750000000,SMBus,Byte 0x00 ACK
6.524287666666667,SMBus,Byte 0x00 ACK
6.524466666666667,SMBus,Byte 0x00 ACK
6.524642833333333,SMBus,PEC 0x5A OK
8.528403000000001,SMBus,Write address 0x0B ACK Protocol=Read word
8.528553166666667,SMBus,Command ManufacturerAccess 0x00
8.528760750000000,SMBus,Read address 0x0B ACK Protocol=Read word
8.528930833333334,SMBus,Word 0x1800 ACK
8.529294583333334,SMBus,PEC 0x32 OK
8.531252666666667,SMBus,Write address 0x0B ACK Protocol=Read word
8.531402833333333,SMBus,Command BatteryStatus 0x16
